time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-03T11:11:38.410Z,35.6073333,-117.5816667,7.31,0.87,ml,17,60,0.01789,0.23,ci,ci38687583,2019-08-03T11:15:21.139Z,"9km E of Ridgecrest, CA",earthquake,0.47,1.01,0.293,9,automatic,ci,ci
2019-08-03T11:09:08.390Z,36.0955,-117.8926667,6.2,0.65,ml,13,143,0.03772,0.1,ci,ci38687567,2019-08-03T11:12:52.525Z,"8km NE of Coso Junction, CA",earthquake,0.37,0.49,0.114,5,automatic,ci,ci
2019-08-03T11:07:34.250Z,35.8498333,-117.684,4,0.5,ml,9,103,0.07756,0.14,ci,ci38687575,2019-08-03T11:12:53.524Z,"22km ESE of Little Lake, CA",earthquake,0.52,0.87,0.115,5,automatic,ci,ci
2019-08-03T11:06:16.498Z,6.7768,-72.9444,153.78,4.1,mb,,91,0.889,0.7,us,us6000504r,2019-08-03T11:41:21.040Z,"11km WSW of San Andres, Colombia",earthquake,9.3,10.4,0.117,20,reviewed,us,us
2019-08-03T11:00:56.520Z,35.8176667,-117.6411667,10.5,1.39,ml,21,71,0.101,0.14,ci,ci38687551,2019-08-03T11:04:40.898Z,"22km N of Ridgecrest, CA",earthquake,0.25,0.63,0.102,16,automatic,ci,ci
2019-08-03T10:59:50.120Z,35.6246681,-117.4664993,3.77,1.47,ml,33,74,0.03825,0.17,ci,ci38687543,2019-08-03T11:03:39.460Z,"17km SSW of Searles Valley, CA",earthquake,0.28,0.56,0.19,8,automatic,ci,ci
2019-08-03T10:57:27.360Z,36.059,-117.8948333,3.24,1.05,ml,13,86,0.05128,0.12,ci,ci38687535,2019-08-03T11:01:03.443Z,"5km ENE of Coso Junction, CA",earthquake,0.31,0.53,0.209,14,automatic,ci,ci
2019-08-03T10:54:14.590Z,35.6628333,-117.51,8.1,1.37,ml,22,119,0.06305,0.15,ci,ci38687527,2019-08-03T10:57:57.423Z,"15km SW of Searles Valley, CA",earthquake,0.35,0.67,0.2,17,automatic,ci,ci
2019-08-03T10:52:33.000Z,33.8935,-116.2768333,7.93,0.57,ml,14,130,0.09173,0.2,ci,ci38687519,2019-08-03T10:57:47.735Z,"13km NE of Thousand Palms, CA",earthquake,0.63,1.36,0.177,7,automatic,ci,ci
2019-08-03T10:46:00.770Z,36.1843333,-117.8838333,2.54,1.41,ml,14,73,0.07062,0.11,ci,ci38687511,2019-08-03T10:56:43.720Z,"15km SE of Olancha, CA",earthquake,0.31,0.46,0.153,17,automatic,ci,ci
2019-08-03T10:42:26.720Z,19.2751,-68.1923,87,2.82,md,6,211,0.996,0.37,pr,pr2019215009,2019-08-03T12:39:41.306Z,"79km NNE of Punta Cana, Dominican Republic",earthquake,2.92,4.69,0.37,6,reviewed,pr,pr
2019-08-03T10:41:50.140Z,17.9156,-66.3036,6,2.23,md,11,200,0.203,0.26,pr,pr2019215008,2019-08-03T12:39:25.602Z,"6km S of Salinas, Puerto Rico",earthquake,0.74,0.99,0.44,10,reviewed,pr,pr
2019-08-03T10:30:20.030Z,35.9328333,-117.5948333,0.09,1.03,ml,6,203,0.1806,0.25,ci,ci38687487,2019-08-03T10:34:12.264Z,"25km NW of Searles Valley, CA",earthquake,1.57,31.61,0.159,3,automatic,ci,ci
2019-08-03T10:23:16.840Z,35.623,-117.4733333,4.26,1.03,ml,23,59,0.02816,0.21,ci,ci38687479,2019-08-03T10:26:54.217Z,"17km SSW of Searles Valley, CA",earthquake,0.35,0.49,0.23,12,automatic,ci,ci
2019-08-03T10:21:24.360Z,35.6853333,-117.534,6.15,0.89,ml,18,97,0.06933,0.16,ci,ci38687471,2019-08-03T10:25:08.207Z,"15km ENE of Ridgecrest, CA",earthquake,0.36,0.86,0.102,8,automatic,ci,ci
2019-08-03T10:17:29.780Z,35.9075,-117.7261667,5.66,0.4,ml,7,170,0.08524,0.02,ci,ci38687463,2019-08-03T10:21:02.729Z,"17km E of Little Lake, CA",earthquake,0.43,1.06,0.084,3,automatic,ci,ci
2019-08-03T10:15:44.400Z,35.9091667,-117.7231667,5.2,0.54,ml,11,91,0.08658,0.06,ci,ci38687455,2019-08-03T10:19:17.045Z,"17km E of Little Lake, CA",earthquake,0.3,1.07,0.05,4,automatic,ci,ci
2019-08-03T10:15:02.344Z,62.869,-148.3906,51.3,1.2,ml,,,,0.87,ak,ak0199vql64s,2019-08-03T10:19:28.393Z,"64km SSE of Cantwell, Alaska",earthquake,,1.8,,,automatic,ak,ak
2019-08-03T10:06:11.900Z,18.6176,-64.7856,83,2.85,md,12,336,1.1647,0.43,pr,pr2019215007,2019-08-03T12:39:10.706Z,"28km NW of Road Town, British Virgin Islands",earthquake,4.98,5.99,0.4,12,reviewed,pr,pr
2019-08-03T10:01:06.150Z,35.4845,-84.2481667,22.12,1.74,md,6,131,0.1604,0.08,se,se60086723,2019-08-03T13:57:44.820Z,"11km ESE of Madisonville, Tennessee",earthquake,0.43,0.85,0.051,5,reviewed,se,se
2019-08-03T09:59:37.060Z,35.7545,-117.5461667,1.29,0.8,ml,12,119,0.1335,0.19,ci,ci38687439,2019-08-03T10:03:10.328Z,"13km W of Searles Valley, CA",earthquake,0.53,0.93,0.104,8,automatic,ci,ci
2019-08-03T09:55:08.840Z,45.8568333,-111.3608333,0.31,2.51,ml,33,85,0.052,0.19,mb,mb80355794,2019-08-03T14:00:07.685Z,"2km W of Manhattan, Montana",earthquake,0.27,1.13,0.187,18,reviewed,mb,mb
2019-08-03T09:54:20.914Z,59.9754,-139.5025,0,1.6,ml,,,,1.15,ak,ak0199vq84w8,2019-08-03T09:59:14.016Z,"49km NNE of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-03T09:51:24.457Z,35.2525,27.9031,10,5.1,mww,,60,0.673,1.3,us,us6000504d,2019-08-03T10:07:11.040Z,"68km ESE of Karpathos, Greece",earthquake,5.3,1.1,0.071,19,reviewed,us,us
2019-08-03T09:40:28.709Z,63.2692,-151.324,0,1.3,ml,,,,0.87,ak,ak0199vq55gw,2019-08-03T09:50:21.496Z,"119km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-03T09:38:16.750Z,35.638,-117.4481667,2.29,1.12,ml,19,55,0.03362,0.19,ci,ci38687423,2019-08-03T09:42:03.308Z,"15km SSW of Searles Valley, CA",earthquake,0.31,0.36,0.188,12,automatic,ci,ci
2019-08-03T09:28:10.710Z,35.7076667,-117.4093333,14.5,1.09,ml,14,162,0.1274,0.3,ci,ci38687415,2019-08-03T09:31:48.900Z,"7km S of Searles Valley, CA",earthquake,1.28,2.09,0.087,9,automatic,ci,ci
2019-08-03T09:23:54.630Z,35.6526667,-117.5416667,8.67,1.44,ml,22,98,0.03786,0.18,ci,ci38687407,2019-08-03T09:34:50.690Z,"13km ENE of Ridgecrest, CA",earthquake,0.32,0.67,0.146,20,automatic,ci,ci
2019-08-03T09:23:05.970Z,38.8185005,-122.7996674,2.8,0.65,md,16,53,,0.04,nc,nc73241411,2019-08-03T09:50:02.485Z,"6km NW of The Geysers, CA",earthquake,0.31,0.54,0.06,3,automatic,nc,nc
2019-08-03T09:21:22.780Z,19.185833,-155.466507,32.02,1.89,md,36,199,0.06937,0.12,hv,hv71070617,2019-08-03T09:24:44.300Z,"2km SSE of Pahala, Hawaii",earthquake,0.62,0.8,0.15,5,automatic,hv,hv
2019-08-03T09:16:35.330Z,36.0823333,-117.8648333,3.02,1.33,ml,17,142,0.03609,0.1,ci,ci38687399,2019-08-03T09:20:23.191Z,"9km ENE of Coso Junction, CA",earthquake,0.28,0.46,0.255,17,automatic,ci,ci
2019-08-03T09:14:57.310Z,38.8095016,-122.8844986,9.33,0.1,md,8,196,0.02045,0.09,nc,nc73241406,2019-08-03T09:38:02.425Z,"12km E of Cloverdale, CA",earthquake,1.73,1.66,,1,automatic,nc,nc
2019-08-03T09:12:47.270Z,35.921,-117.7203333,6.87,0.56,ml,6,123,0.0628,0.04,ci,ci38687391,2019-08-03T09:16:27.794Z,"17km E of Little Lake, CA",earthquake,0.34,0.69,0.103,3,automatic,ci,ci
2019-08-03T09:09:53.410Z,35.6406667,-117.4703333,8.11,0.95,ml,20,53,0.04482,0.14,ci,ci38687383,2019-08-03T09:13:33.993Z,"15km SSW of Searles Valley, CA",earthquake,0.32,0.5,0.068,9,automatic,ci,ci
2019-08-03T09:07:39.060Z,35.6551667,-117.4725,1.02,1.51,ml,22,91,0.04098,0.3,ci,ci38687375,2019-08-03T09:11:20.228Z,"14km SSW of Searles Valley, CA",earthquake,0.52,0.94,0.196,21,automatic,ci,ci
2019-08-03T09:03:06.060Z,35.7741667,-117.5885,5.39,0.98,ml,17,142,0.1474,0.16,ci,ci38687359,2019-08-03T09:06:50.201Z,"17km W of Searles Valley, CA",earthquake,0.41,2.52,0.11,9,automatic,ci,ci
2019-08-03T08:59:20.465Z,37.0044,-116.3787,8.7,-0.2,ml,12,107.15,0.096,0.129,nn,nn00698604,2019-08-03T10:36:07.500Z,"35km ENE of Beatty, Nevada",earthquake,,2,0.18,3,reviewed,nn,nn
2019-08-03T08:55:01.280Z,35.903,-117.7353333,2.63,1.24,ml,19,73,0.08131,0.2,ci,ci38687343,2019-08-03T08:58:31.138Z,"16km ESE of Little Lake, CA",earthquake,0.31,0.47,0.118,17,automatic,ci,ci
2019-08-03T08:54:53.307Z,37.008,-116.3785,8.9,-0.2,ml,12,105.33,0.094,0.1467,nn,nn00698605,2019-08-03T10:39:13.189Z,"35km ENE of Beatty, Nevada",earthquake,,2,0.28,3,reviewed,nn,nn
2019-08-03T08:52:20.910Z,35.6836662,-117.5479965,10.25,1.4,ml,22,74,0.1195,0.11,ci,ci38687335,2019-08-03T08:56:05.122Z,"14km ENE of Ridgecrest, CA",earthquake,0.33,0.83,0.142,5,automatic,ci,ci
2019-08-03T08:50:59.640Z,37.0167,-116.37,15.2,0.3,ml,10,74.66,0.087,0.21,nn,nn00698599,2019-08-03T10:26:31.340Z,"36km ENE of Beatty, Nevada",earthquake,,2.4,,,automatic,nn,nn
2019-08-03T08:45:26.955Z,69.3415,-144.8907,26.5,2,ml,,,,1.06,ak,ak0199vpksbb,2019-08-03T08:48:38.779Z,"100km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-08-03T08:41:18.380Z,45.8635,-111.3741667,5.99,0.84,ml,7,113,0.308,0.14,mb,mb80355774,2019-08-03T17:03:48.700Z,"3km WNW of Manhattan, Montana",earthquake,0.54,8.5,0.056,2,reviewed,mb,mb
2019-08-03T08:41:16.120Z,33.8818333,-117.741,11.21,2.13,ml,99,17,0.06668,0.22,ci,ci38687311,2019-08-03T09:00:48.138Z,"7km E of Yorba Linda, CA",earthquake,0.18,0.38,0.166,26,automatic,ci,ci
2019-08-03T08:40:07.500Z,38.833168,-122.8511658,2.05,0.23,md,6,176,0.007169,0,nc,nc73241391,2019-08-03T09:12:04.004Z,"10km NW of The Geysers, CA",earthquake,0.77,0.94,0.15,2,automatic,nc,nc
2019-08-03T08:35:38.350Z,35.7413333,-117.5685,7.16,1.37,ml,22,57,0.119,0.18,ci,ci38687295,2019-08-03T08:39:23.022Z,"15km W of Searles Valley, CA",earthquake,0.33,0.81,0.171,17,automatic,ci,ci
2019-08-03T08:35:24.400Z,35.818,-117.6235,-0.02,0.48,ml,7,105,0.1153,0.16,ci,ci38687303,2019-08-03T08:39:00.266Z,"21km WNW of Searles Valley, CA",earthquake,0.65,31.61,0.108,3,automatic,ci,ci
2019-08-03T08:33:12.820Z,36.0695,-117.854,2.31,1.13,ml,14,132,0.04799,0.24,ci,ci38687287,2019-08-03T08:36:58.763Z,"9km ENE of Coso Junction, CA",earthquake,0.57,0.47,0.176,15,automatic,ci,ci
2019-08-03T08:31:56.690Z,36.1153333,-117.8746667,1.45,0.94,ml,9,202,0.01619,0.15,ci,ci38687279,2019-08-03T08:35:27.997Z,"10km NE of Coso Junction, CA",earthquake,0.66,0.26,0.206,12,automatic,ci,ci
2019-08-03T08:29:28.800Z,35.9158333,-117.7096667,1.46,0.79,ml,5,138,0.1044,0.2,ci,ci38687271,2019-08-03T08:33:12.404Z,"18km E of Little Lake, CA",earthquake,0.87,0.96,0.192,8,automatic,ci,ci
2019-08-03T08:25:04.310Z,35.6946678,-117.4909973,1.87,2.2,ml,45,63,0.1105,0.14,ci,ci38687263,2019-08-03T08:35:55.950Z,"11km SW of Searles Valley, CA",earthquake,0.17,0.52,0.187,25,automatic,ci,ci
2019-08-03T08:24:31.110Z,35.9465,-117.3873333,0.52,1.46,ml,14,81,0.101,0.21,ci,ci38687255,2019-08-03T08:28:29.366Z,"20km N of Searles Valley, CA",earthquake,0.46,0.83,0.142,18,automatic,ci,ci
2019-08-03T08:23:42.250Z,35.3098333,-117.9056667,8.43,0.98,ml,11,112,0.06472,0.12,ci,ci38687247,2019-08-03T08:27:28.860Z,"22km NNE of California City, CA",earthquake,0.55,1.1,0.134,16,automatic,ci,ci
2019-08-03T08:19:35.220Z,38.8218346,-122.7948303,0.31,1.22,md,20,50,,0.08,nc,nc73241376,2019-08-03T11:37:03.934Z,"6km NW of The Geysers, CA",earthquake,0.24,0.41,0.12,7,automatic,nc,nc
2019-08-03T08:19:31.760Z,35.6803333,-117.538,3.75,0.98,ml,19,93,0.06345,0.13,ci,ci38687239,2019-08-03T08:23:18.222Z,"14km ENE of Ridgecrest, CA",earthquake,0.29,0.89,0.148,11,automatic,ci,ci
2019-08-03T08:19:26.690Z,38.8236656,-122.7904968,0.67,0.58,md,9,75,0.01291,0.02,nc,nc73241371,2019-08-03T08:48:02.771Z,"6km W of Cobb, CA",earthquake,0.27,0.47,0.02,2,automatic,nc,nc
2019-08-03T08:19:00.310Z,18.8913,-66.726,15,2.51,md,7,287,0.5454,0.39,pr,pr2019215006,2019-08-03T12:38:53.962Z,"45km N of Carrizales, Puerto Rico",earthquake,1.97,2.67,0.18,5,reviewed,pr,pr
2019-08-03T08:18:20.960Z,35.9071667,-117.741,6.13,0.91,ml,14,80,0.07516,0.1,ci,ci38687231,2019-08-03T08:22:00.783Z,"15km ESE of Little Lake, CA",earthquake,0.27,0.77,0.096,12,automatic,ci,ci
2019-08-03T08:12:44.570Z,18.1978,-66.892,11,1.7,md,6,137,0.1951,0.31,pr,pr2019215005,2019-08-03T12:38:37.330Z,"9km ENE of Maricao, Puerto Rico",earthquake,1.02,2.2,0.16,6,reviewed,pr,pr
2019-08-03T08:09:15.592Z,38.8359,70.0929,10,4.2,mb,,72,0.239,1.07,us,us60005039,2019-08-03T08:49:34.040Z,"11km ESE of Komsomolobod, Tajikistan",earthquake,4.4,1.7,0.305,3,reviewed,us,us
2019-08-03T08:08:06.144Z,45.8469,-111.3833,12.84,3.5,ml,,95,0.303,0.52,us,us60005038,2019-08-03T17:37:43.024Z,"4km WSW of Manhattan, Montana",earthquake,2.3,10,0.056,42,reviewed,us,us
2019-08-03T08:05:03.880Z,36.1943333,-117.9001667,2.79,0.82,ml,11,101,0.08492,0.16,ci,ci38687215,2019-08-03T08:08:40.951Z,"14km SE of Olancha, CA",earthquake,0.35,1.85,0.148,7,automatic,ci,ci
2019-08-03T08:02:42.940Z,35.7585,-117.5798333,3.44,1.19,ml,17,141,0.1364,0.18,ci,ci38687207,2019-08-03T08:06:24.284Z,"16km W of Searles Valley, CA",earthquake,0.39,1.11,0.129,11,automatic,ci,ci
2019-08-03T07:59:19.610Z,35.5934982,-117.5963364,4.45,0.93,ml,12,100,0.1096,0.24,ci,ci38687191,2019-08-03T08:03:03.710Z,"8km ESE of Ridgecrest, CA",earthquake,0.72,2.33,0.246,4,automatic,ci,ci
2019-08-03T07:57:59.460Z,36.7903328,-121.3071671,7.92,1.57,md,20,103,0.09332,0.06,nc,nc73241356,2019-08-03T11:11:03.703Z,"1km E of Tres Pinos, CA",earthquake,0.33,0.9,0.31,15,automatic,nc,nc
2019-08-03T07:56:19.190Z,36.7941666,-121.3095016,9.93,2.92,md,51,96,0.09758,0.09,nc,nc73241351,2019-08-03T10:44:02.785Z,"1km ENE of Tres Pinos, CA",earthquake,0.17,0.34,0.15,82,automatic,nc,nc
2019-08-03T07:49:31.000Z,35.6703339,-117.5488358,4.68,1.28,ml,22,143,0.1094,0.08,ci,ci38687151,2019-08-03T07:53:13.646Z,"13km ENE of Ridgecrest, CA",earthquake,0.34,0.81,0.115,5,automatic,ci,ci
2019-08-03T07:48:32.770Z,35.6728333,-117.519,9.52,1.44,ml,24,54,0.06507,0.19,ci,ci38687143,2019-08-03T07:59:41.250Z,"15km SW of Searles Valley, CA",earthquake,0.33,0.67,0.149,19,automatic,ci,ci
2019-08-03T07:45:33.480Z,40.0239983,-122.079834,9.48,1.61,md,6,245,0.3855,0.37,nc,nc73241346,2019-08-03T10:28:02.691Z,"2km E of Los Molinos, CA",earthquake,6.21,26.87,0.27,2,automatic,nc,nc
2019-08-03T07:41:18.146Z,40.5617,-119.3535,0,0.9,ml,3,331.26,0.715,0.1788,nn,nn00698602,2019-08-03T10:29:55.430Z,"3km SE of Gerlach-Empire, Nevada",earthquake,,0,0.06,2,reviewed,nn,nn
2019-08-03T07:40:10.630Z,35.5896667,-117.4278333,4.53,2.34,ml,34,40,0.02819,0.18,ci,ci38687135,2019-08-03T07:50:55.470Z,"20km S of Searles Valley, CA",earthquake,0.26,0.39,0.125,25,automatic,ci,ci
2019-08-03T07:23:38.680Z,36.0273333,-117.3478333,1.92,1.23,ml,17,136,0.1184,0.15,ci,ci38687087,2019-08-03T07:27:22.743Z,"29km N of Searles Valley, CA",earthquake,0.44,0.38,0.083,10,automatic,ci,ci
2019-08-03T07:17:14.814Z,39.63,-120.7147,12.4,0.4,ml,4,276.66,0.256,0.2117,nn,nn00698603,2019-08-03T10:29:56.576Z,"12km NE of Downieville, California",earthquake,,17.6,0.25,2,reviewed,nn,nn
2019-08-03T07:13:11.810Z,36.0735,-117.8411667,1.33,1.33,ml,12,114,0.04537,0.13,ci,ci38687071,2019-08-03T07:16:49.141Z,"10km ENE of Coso Junction, CA",earthquake,0.3,0.36,0.067,17,automatic,ci,ci
2019-08-03T07:05:27.620Z,38.8115005,-122.8190002,2.62,1.29,md,27,50,,0.04,nc,nc73241311,2019-08-03T09:18:03.888Z,"7km NW of The Geysers, CA",earthquake,0.2,0.42,0.06,7,automatic,nc,nc
2019-08-03T06:54:58.070Z,60.9849,-149.3131,25.4,1.2,ml,,,,0.63,ak,ak0199vofwyo,2019-08-03T07:06:09.085Z,"40km SE of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-03T06:50:48.730Z,35.9386667,-118.039,12.89,0.84,ml,6,263,0.1389,0.12,ci,ci38687063,2019-08-03T06:54:32.217Z,"12km W of Little Lake, CA",earthquake,1.98,2.14,0.222,5,automatic,ci,ci
2019-08-03T06:48:12.510Z,35.8808333,-117.725,8.16,1.47,ml,21,87,0.07906,0.16,ci,ci38687055,2019-08-03T06:52:10.207Z,"18km ESE of Little Lake, CA",earthquake,0.26,0.83,0.214,17,automatic,ci,ci
2019-08-03T06:42:48.510Z,35.7181667,-117.5563333,0.87,1.32,ml,23,64,0.09648,0.16,ci,ci38687047,2019-08-03T06:46:29.174Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.5,0.134,17,automatic,ci,ci
2019-08-03T06:38:03.598Z,60.2434,-140.6033,18.2,1.3,ml,,,,0.34,ak,ak0199vocdaf,2019-08-03T06:43:03.196Z,"91km NNW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-08-03T06:36:04.200Z,17.9523,-68.4368,46,2.31,md,3,226,1.3283,0.29,pr,pr2019215004,2019-08-03T08:27:53.624Z,"50km SSE of Boca de Yuma, Dominican Republic",earthquake,4.55,11.66,0,1,reviewed,pr,pr
2019-08-03T06:34:56.940Z,35.8595,-117.6856667,10.64,0.9,ml,13,91,0.08202,0.21,ci,ci38687031,2019-08-03T06:38:41.120Z,"22km ESE of Little Lake, CA",earthquake,0.61,1,0.209,9,automatic,ci,ci
2019-08-03T06:33:29.950Z,35.8871667,-117.7196667,2.05,0.79,ml,9,141,0.08268,0.13,ci,ci38687023,2019-08-03T06:37:00.630Z,"18km ESE of Little Lake, CA",earthquake,0.33,0.39,0.088,9,automatic,ci,ci
2019-08-03T06:32:51.280Z,35.8388333,-117.6225,9.85,0.96,ml,15,106,0.1112,0.16,ci,ci38687015,2019-08-03T06:36:31.108Z,"21km WNW of Searles Valley, CA",earthquake,0.37,1.02,0.137,10,automatic,ci,ci
2019-08-03T06:21:15.780Z,35.7415,-117.554,7.34,1.45,ml,25,115,0.1198,0.26,ci,ci38686999,2019-08-03T06:25:09.040Z,"14km WSW of Searles Valley, CA",earthquake,0.44,2.21,0.127,23,automatic,ci,ci
2019-08-03T06:18:50.750Z,35.8641663,-117.6886673,7.64,1.27,ml,14,61,0.08315,0.15,ci,ci38686991,2019-08-03T06:22:35.025Z,"21km ESE of Little Lake, CA",earthquake,0.5,1.14,0.138,4,automatic,ci,ci
2019-08-03T06:17:21.080Z,35.9051667,-117.7053333,1.11,1.05,ml,18,84,0.06171,0.29,ci,ci38686983,2019-08-03T06:20:53.032Z,"18km E of Little Lake, CA",earthquake,0.41,0.71,0.223,13,automatic,ci,ci
2019-08-03T06:14:32.930Z,35.324,-117.933,7.13,0.97,ml,16,65,0.09096,0.23,ci,ci38686975,2019-08-03T06:18:20.512Z,"23km NNE of California City, CA",earthquake,0.41,1.77,0.16,14,automatic,ci,ci
2019-08-03T06:13:12.470Z,35.7423333,-117.588,1.25,1.71,ml,25,71,0.121,0.16,ci,ci38686959,2019-08-03T06:24:10.440Z,"16km NNE of Ridgecrest, CA",earthquake,0.25,0.42,0.191,27,automatic,ci,ci
2019-08-03T05:59:15.930Z,38.8116684,-122.8188324,2.56,1.69,md,35,50,,0.05,nc,nc73241241,2019-08-03T08:05:03.230Z,"7km NW of The Geysers, CA",earthquake,0.18,0.33,0.08,11,automatic,nc,nc
2019-08-03T05:55:01.350Z,35.6061667,-117.6,1.85,0.76,ml,14,57,0.02974,0.18,ci,ci38686919,2019-08-03T05:58:41.074Z,"7km ESE of Ridgecrest, CA",earthquake,0.32,0.4,0.17,9,automatic,ci,ci
2019-08-03T05:49:27.220Z,36.6523,-116.3948,10.3,0.8,ml,18,92.43,0.044,0.17,nn,nn00698591,2019-08-03T06:14:51.904Z,"43km SE of Beatty, Nevada",earthquake,,1.8,,,automatic,nn,nn
2019-08-03T05:47:36.240Z,35.804,-117.6225,6.82,0.97,ml,15,120,0.1158,0.16,ci,ci38686911,2019-08-03T05:51:23.122Z,"20km WNW of Searles Valley, CA",earthquake,0.33,0.99,0.11,10,automatic,ci,ci
2019-08-03T05:43:13.470Z,35.6783333,-117.5468333,8.81,1.41,ml,26,38,0.05903,0.16,ci,ci38686903,2019-08-03T05:46:55.365Z,"13km ENE of Ridgecrest, CA",earthquake,0.25,0.7,0.142,21,automatic,ci,ci
2019-08-03T05:37:16.460Z,35.8345,-117.6686667,8.86,1.5,ml,27,49,0.08237,0.11,ci,ci38686895,2019-08-03T05:41:01.883Z,"24km N of Ridgecrest, CA",earthquake,0.18,0.63,0.166,19,automatic,ci,ci
2019-08-03T05:32:59.150Z,36.095,-117.8685,4.31,1.25,ml,13,137,0.02509,0.13,ci,ci38686887,2019-08-03T05:36:31.307Z,"9km NE of Coso Junction, CA",earthquake,0.3,0.34,0.199,16,automatic,ci,ci
2019-08-03T05:32:52.372Z,61.3545,-150.0402,37.2,1.3,ml,,,,0.81,ak,ak0199vnpr5h,2019-08-03T05:40:30.616Z,"16km NNW of Anchorage, Alaska",earthquake,,1,,,automatic,ak,ak
2019-08-03T05:28:13.150Z,38.8388329,-122.7854996,1.26,0.65,md,13,88,,0.06,nc,nc73241226,2019-08-03T05:44:04.250Z,"6km WNW of Cobb, CA",earthquake,0.28,0.4,0.21,3,automatic,nc,nc
2019-08-03T05:26:18.872Z,61.357,-149.8268,46.3,2,ml,,,,0.41,ak,ak0199vnoeep,2019-08-03T05:38:49.866Z,"15km NNE of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-03T05:22:43.760Z,35.6405,-117.5491667,6.07,1.29,ml,21,84,0.02456,0.21,ci,ci38686879,2019-08-03T05:26:25.287Z,"12km E of Ridgecrest, CA",earthquake,0.4,0.74,0.162,16,automatic,ci,ci
2019-08-03T05:16:33.202Z,61.5122,-141.5753,14.6,1.1,ml,,,,0.18,ak,ak0199vnma7l,2019-08-03T05:23:24.258Z,"152km E of Chitina, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-03T05:14:02.310Z,35.9208333,-117.6938333,1.68,1.06,ml,13,65,0.07623,0.15,ci,ci38686871,2019-08-03T05:17:40.171Z,"19km E of Little Lake, CA",earthquake,0.36,0.44,0.134,11,automatic,ci,ci
2019-08-03T05:12:40.200Z,34.0143333,-117.5123333,2.7,0.84,ml,20,55,0.04208,0.13,ci,ci38686863,2019-08-03T05:16:15.160Z,"2km N of Mira Loma, CA",earthquake,0.25,0.3,0.092,20,automatic,ci,ci
2019-08-03T05:03:34.080Z,18.0145,-64.9845,25,2.16,md,8,342,0.8737,0.48,pr,pr2019215003,2019-08-03T08:27:15.192Z,"36km S of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.36,31.67,0.2,6,reviewed,pr,pr
2019-08-03T05:03:11.030Z,44.706,-112.9885,6.92,1.17,ml,17,150,0.157,0.19,mb,mb80355749,2019-08-03T17:01:07.120Z,"32km WNW of Lima, Montana",earthquake,0.58,0.95,0.042,5,reviewed,mb,mb
2019-08-03T04:58:47.058Z,35.83292007,-98.0927124,5.007334709,1.91,ml,27,64.30754089,0.1479287148,0.2576330638,ok,ok2019pbjn,2019-08-03T10:27:42.445Z,"14km WSW of Kingfisher, Oklahoma",earthquake,2.300172777,3.271335309,,20,automatic,ok,ok
2019-08-03T04:58:00.100Z,61.1424,-140.5544,0,2,ml,,,,1.02,ak,ak0199vn9ozj,2019-08-03T05:07:49.932Z,"157km NE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-03T04:55:12.460Z,35.9668333,-117.6536667,1.99,1.62,ml,20,117,0.05237,0.11,ci,ci38686823,2019-08-03T04:59:03.046Z,"23km E of Little Lake, CA",earthquake,0.21,0.22,0.14,22,automatic,ci,ci
2019-08-03T04:53:11.430Z,36.82726669,-97.73290253,3.906203032,2.18,ml,11,122.3518143,0.1044721752,0.1357714996,ok,ok2019pbji,2019-08-03T04:55:10.087Z,"2km N of Medford, Oklahoma",earthquake,3.736967093,2.996804405,,9,automatic,ok,ok
2019-08-03T04:49:39.810Z,38.8016663,-122.8219986,2.16,0.69,md,16,81,,0.04,nc,nc73241216,2019-08-03T05:04:04.001Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.49,0.22,3,automatic,nc,nc
2019-08-03T04:42:44.180Z,18.478,-67.1771,24,1.99,md,7,287,0.0667,0.35,pr,pr2019215002,2019-08-03T08:26:43.904Z,"5km NW of Caban, Puerto Rico",earthquake,1.72,1.82,0.23,4,reviewed,pr,pr
2019-08-03T04:34:00.169Z,58.4367,-153.5881,59.4,2.2,ml,,,,0.36,ak,ak0199vn4mz3,2019-08-03T04:38:53.572Z,"94km NW of Kodiak Station, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-08-03T04:30:26.484Z,36.5012,70.2759,198.64,4.2,mb,,95,1.51,0.87,us,us60005028,2019-08-03T04:56:02.040Z,"38km ESE of Farkhar, Afghanistan",earthquake,7.4,11.6,0.2,7,reviewed,us,us
